# BENCHMARK: 10-Nov-24-00
220, 2, 1, 8264,  0.799060
220, 3, 1, 8421,  0.874771
220, 4, 1, 8741,  0.929836
220, 5, 0, 9274,  0.905416
220, 6, 1, 8185,  0.860281
220, 7, 1, 8855,  0.819916
220, 8, 1, 8320,  0.781987
220, 9, 1, 8707,  1.065080
230, 0, 1, 9404,  1.007599
230, 1, 1, 8663,  1.068760
230, 2, 1, 9203,  1.313140
230, 3, 1, 9594,  2.138100
230, 4, 1, 9393,  0.819935
230, 5, 1, 9555,  1.072318
230, 6, 1, 9178,  0.849678
230, 7, 1, 8874,  0.813947
230, 8, 1, 9435,  0.809930
230, 9, 1, 9299,  0.927346
240, 0, 1, 10554,  2.631454
240, 1, 1, 10384,  1.205385
240, 2, 1, 10324,  1.094312
240, 3, 1, 9823,  1.222071
240, 4, 0, 10204,  0.973491
240, 5, 1, 9965,  0.813956
240, 6, 1, 10321,  0.841238
240, 7, 1, 10219,  0.975821
240, 8, 1, 10097,  0.951929
240, 9, 1, 10574,  1.134834
250, 0, 1, 11189,  0.928486
250, 1, 1, 11184,  0.938500
250, 2, 1, 11153,  1.456747
250, 3, 1, 10513,  0.875062
250, 4, 1, 11103,  1.617013
250, 5, 1, 11792,  1.121154
250, 6, 1, 10851,  1.106833
250, 7, 1, 11312,  2.646494
250, 8, 1, 11513,  1.240730
250, 9, 1, 11221,  4.025325
260, 0, 1, 11479,  0.935503
260, 1, 1, 12151,  1.120086
260, 2, 1, 11782,  1.007887
260, 3, 1, 12213,  1.305954
260, 4, 1, 11402,  1.624956
260, 5, 1, 12269,  1.407337
260, 6, 1, 12557,  1.084371
260, 7, 1, 12105,  1.008803
260, 8, 1, 11428,  1.675915
260, 9, 1, 12374,  1.634999
270, 0, 1, 12941,  1.060928
270, 1, 1, 12677,  2.399719
270, 2, 1, 12264,  1.465089
270, 3, 1, 12612,  2.509746
270, 4, 1, 12199,  1.341186
270, 5, 1, 12916,  1.203121
270, 6, 1, 12708,  1.674896
270, 7, 1, 12949,  1.364750
270, 8, 1, 12741,  1.086859
270, 9, 1, 12396,  1.170452
280, 0, 1, 14092,  1.284124
280, 1, 1, 14380,  1.451565
280, 2, 1, 14174,  1.123572
280, 3, 1, 13313,  1.368425
280, 4, 1, 14839,  1.234711
280, 5, 2, 13955,  1.267066
280, 6, 2, 14210,  1.657541
280, 7, 1, 14092,  3.097961
280, 8, 1, 13904,  1.237032
280, 9, 1, 14055,  1.651341
290, 0, 1, 14669,  1.171743
290, 1, 1, 14434,  1.543204
290, 2, 1, 13710,  1.098128
290, 3, 1, 14335,  1.287662
290, 4, 1, 14626,  1.195780
290, 5, 1, 14341,  1.573528
290, 6, 1, 14691,  1.507339
290, 7, 1, 15462,  1.223941
290, 8, 1, 14902,  2.469450
290, 9, 1, 14970,  1.907974
300, 0, 1, 15885,  2.483414
300, 1, 1, 15591,  1.450843
300, 2, 1, 15883,  1.408779
300, 3, 1, 15406,  1.652742
300, 4, 1, 15440,  3.046322
300, 5, 1, 15604,  1.324456
300, 6, 1, 16353,  1.490022
300, 7, 1, 15893,  1.513860
300, 8, 1, 16210,  1.339198
300, 9, 1, 15412,  1.235300
