# BENCHMARK: 10-Nov-24-10
450, 4, 1, 841,  0.359790
450, 5, 0, 936,  0.288067
450, 6, 4, 837,  0.732239
450, 7, 0, 851,  0.212559
450, 8, 0, 855,  0.278467
450, 9, 0, 880,  0.245866
460, 0, 1, 900,  0.391067
460, 1, 0, 896,  0.359017
460, 2, 0, 903,  0.364782
460, 3, 1, 911,  0.456024
460, 4, 2, 926,  0.622086
460, 5, 0, 864,  0.312849
460, 6, 0, 807,  0.268167
460, 7, 0, 880,  0.241908
460, 8, 2, 856,  0.600552
460, 9, 4, 824,  0.802358
470, 0, 0, 859,  0.304408
470, 1, 4, 872,  0.865574
470, 2, 0, 902,  0.356220
470, 3, 1, 951,  0.620067
470, 4, 2, 906,  0.599261
470, 5, 0, 829,  0.274614
470, 6, 0, 917,  0.227763
470, 7, 0, 876,  0.211838
470, 8, 2, 967,  0.534037
470, 9, 0, 820,  0.362784
480, 0, 0, 876,  0.262402
480, 1, 0, 921,  0.332258
480, 2, 1, 907,  0.505180
480, 3, 0, 939,  0.271125
480, 4, 0, 973,  0.284287
480, 5, 0, 1011,  0.337060
480, 6, 2, 964,  0.539097
480, 7, 2, 917,  0.571222
480, 8, 2, 914,  0.598045
480, 9, 0, 982,  0.478834
490, 0, 1, 956,  0.531027
490, 1, 0, 906,  0.310484
490, 2, 0, 917,  0.229489
490, 3, 0, 945,  0.286766
490, 4, 0, 938,  0.283426
490, 5, 6, 914,  1.096691
490, 6, 2, 900,  0.509695
490, 7, 0, 956,  0.289910
490, 8, 1, 945,  0.386088
490, 9, 0, 949,  0.245498
500, 0, 0, 936,  0.268689
500, 1, 0, 934,  0.442076
500, 2, 0, 942,  0.277189
500, 3, 2, 1020,  0.772126
500, 4, 0, 923,  0.430618
500, 5, 0, 986,  0.487568
500, 6, 0, 924,  0.429769
500, 7, 1, 980,  0.558095
500, 8, 0, 940,  0.406273
500, 9, 0, 912,  0.557650
