# BENCHMARK CONTROLLABILITY: 26-Nov-24 09 p=0.1
6, 8, 1, 1, 5, 0.176760, 0.358052
6, 9, 3, 1, 4, 0.376337, 0.859759
7, 0, 0, 1, 5, 0.174992, 1.012307
7, 1, 0, 0, 4, 0.136558, 0.800225
7, 2, 1, 1, 5, 0.221904, 1.139088
7, 3, 0, 0, 4, 0.150482, 0.600361
7, 4, 0, 0, 9, 0.184410, 1.316744
7, 5, 0, 1, 4, 0.231019, 1.089972
7, 6, 2, 2, 5, 0.214618, 0.426855
7, 7, 0, 2, 3, 0.131694, 1.144205
7, 8, 1, 1, 4, 0.208145, 0.858947
7, 9, 1, 1, 4, 0.231584, 1.074413
8, 0, 0, 1, 10, 0.151958, 2.882614
8, 1, 0, 2, 5, 0.137398, 2.120872
8, 2, 0, 0, 10, 0.157218, 2.843285
8, 3, 3, 4, 7, 0.364735, 2.649182
8, 4, 0, 0, 5, 0.121437, 3.426827
8, 5, 0, 2, 9, 0.149738, 2.609150
8, 6, 1, 1, 7, 0.172489, 1.263839
8, 7, 1, 3, 11, 0.238052, 2.268193
8, 8, 3, 8, 9, 1.451506, 3.551670
8, 9, 0, 1, 5, 0.148131, 2.253803
9, 0, 0, 1, 7, 0.136614, 4.905913
9, 1, 2, 3, 6, 0.230716, 10.453040
9, 2, 0, 0, 8, 0.215173, 9.994384
9, 3, 0, 0, 5, 0.136580, 9.051394
9, 4, 0, 1, 10, 0.177461, 5.213814
9, 5, 1, 1, 7, 0.180452, 7.135118
9, 6, 2, 2, 8, 0.356995, 8.767775
9, 7, 0, 0, 4, 0.165658, 11.421177
9, 8, 0, 0, 7, 0.242024, 6.946783
9, 9, 3, 3, 3, 0.328984, 3.734103
10, 0, 1, 1, 16, 0.262823, 27.393114
10, 1, 1, 2, 10, 0.230626, 16.349374
10, 2, 1, 1, 9, 0.210716, 22.625783
10, 3, 0, 0, 6, 0.167257, 24.618625
10, 4, 6, 1, 9, 0.810874, 19.955237
10, 5, 0, 0, 7, 0.150065, 30.223609
10, 6, 0, 0, 5, 0.253446, 16.472667
10, 7, 0, 0, 9, 0.206095, 23.906203
10, 8, 0, 0, 6, 0.387434, 33.757772
10, 9, 0, 0, 10, 0.215267, 17.079760
11, 0, 2, 2, 8, 0.303378, 60.746517
11, 1, 12, 1, 6, 1.330225, 76.698927
11, 2, 0, 0, 7, 0.214189, 87.381265
11, 3, 0, 0, 8, 0.224668, 56.082603
11, 4, 0, 3, 11, 0.346869, 141.883329
11, 5, 0, 0, 10, 0.216176, 25.898910
11, 6, 0, 0, 10, 0.463057, 114.020445
11, 7, 3, 3, 17, 0.474064, 64.933503
